track,date,race,program,horse,win,ml_dec,live_dec,minutes_to_post,field_size,surface,prev_surface,distance_yards,rail,speed,ep,lp,class,trainer_win,jockey_win,combo_win,weight,last_days
Louisiana Downs,2024-09-10,6,3,A Miss Deameanor,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,6,4,Get Ready Gal,0,,,-999.0,9,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,6,5,Pat Hand Girl,0,,,-999.0,9,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,6,6,Country Belle,0,,,-999.0,9,,,,0.0,,,,,,,,116.0,
Louisiana Downs,2024-09-10,6,7,Emilyhasherturn,0,,,-999.0,9,,,,0.0,,,,,,,,121.0,
Louisiana Downs,2024-09-10,6,8,The Calling Stone,0,,,-999.0,9,,,,0.0,,,,,,,,124.0,
Louisiana Downs,2024-09-10,6,9,Alexaplayborntorun,0,,,-999.0,9,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,7,1,Gottatakehimto,0,,,-999.0,11,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,7,2,Campisi,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,7,3,Birthday Party,0,,,-999.0,11,,,,0.0,,,,,,,,117.0,
Louisiana Downs,2024-09-10,7,4,Duke of Blue Ridge,0,,,-999.0,11,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,7,5,Hot Le Roy,0,,,-999.0,11,,,,0.0,,,,,,,,119.0,
Louisiana Downs,2024-09-10,7,6,Call My Banker,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,7,7,Rifey,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,7,8,Stans Home Run,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,7,9,Beer Chaser,0,,,-999.0,11,,,,0.0,,,,,,,,122.0,
Louisiana Downs,2024-09-10,7,10,Taysom,0,,,-999.0,11,,,,0.0,,,,,,,,114.0,
Louisiana Downs,2024-09-10,7,11,Double Trap,0,,,-999.0,11,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,1,1,Shudabeenacowgirl,0,,,-999.0,9,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,1,2,Namora,0,,,-999.0,9,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,1,3,Union Belle,0,,,-999.0,9,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,1,4,Mayday Mayhem,0,,,-999.0,9,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,1,5,Gaja Ray,0,,,-999.0,9,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,1,6,Kokopelli Girl,0,,,-999.0,9,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,1,7,Moonlit Magic,0,,,-999.0,9,,,,0.0,,,,,,,,120.0,
Parx Racing,2024-09-10,1,8,Lucky Opportunity,0,,,-999.0,9,,,,0.0,,,,,,,,112.0,
Parx Racing,2024-09-10,1,9,Noisy On the Bay,0,,,-999.0,9,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,2,1,Oui Madame,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,2,2,Disco Daisy,0,,,-999.0,8,,,,0.0,,,,,,,,120.0,
Parx Racing,2024-09-10,2,3,Akna,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,2,4,Angelic Storm,0,,,-999.0,8,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-10,2,5,Cup of Life,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,2,6,Bohemia Babe,0,,,-999.0,8,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,2,7,Miss Alex,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,2,8,Bella Maria,0,,,-999.0,8,,,,0.0,,,,,,,,112.0,
Parx Racing,2024-09-10,3,1,Stephanie My Love,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,3,2,Captivating Cara,0,,,-999.0,7,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,3,3,Lean On E,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,3,4,Bahama Pearl,0,,,-999.0,7,,,,0.0,,,,,,,,118.0,
Parx Racing,2024-09-10,3,5,Shackleford County,0,,,-999.0,7,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-10,3,6,Matty Bo,0,,,-999.0,7,,,,0.0,,,,,,,,115.0,
Parx Racing,2024-09-10,3,7,Collin's Grey Lady,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,4,1,Wishing Ona Prayer,0,,,-999.0,7,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-10,4,2,Happybirthdaycorey,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,4,3,Rolls Royce Joyce,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,4,4,Expect to Be Ready,0,,,-999.0,7,,,,0.0,,,,,,,,115.0,
Parx Racing,2024-09-10,4,5,Cabra Chica,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,4,6,Fairy Dreams,0,,,-999.0,7,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,4,7,Leviosa,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,5,1,Avatal Hero,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,5,2,Shetalkstomuch,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,5,3,Hidden Cache,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,5,4,Battalia,0,,,-999.0,8,,,,0.0,,,,,,,,120.0,
Parx Racing,2024-09-10,5,5,Confirmed Genius,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,5,6,Collect Dattt,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,5,7,Aegean Sea,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,5,8,Fast Motion,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,6,1,The King Cheek,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,6,2,Zoppi Fischbein,0,,,-999.0,8,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-10,6,3,Last Romance,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,6,4,People Force,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,6,5,Speightster Red,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,6,6,You Must Chill,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,6,7,Runyonesque,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,6,8,Saint Marco,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,7,1,Right Wing Runner,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,7,2,Urban Symphony,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,7,3,Mr. Bogan,0,,,-999.0,8,,,,0.0,,,,,,,,115.0,
Parx Racing,2024-09-10,7,4,My Detroit City,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,7,5,Beyondexpectations,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,7,6,Curious Soul,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,7,7,L Golden Boy,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,7,8,Possum,0,,,-999.0,8,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,8,1,Missy Sixtysix,0,,,-999.0,7,,,,0.0,,,,,,,,114.0,
Parx Racing,2024-09-10,8,2,Flamingo Way,0,,,-999.0,7,,,,0.0,,,,,,,,119.0,
Parx Racing,2024-09-10,8,3,Snappy Ride,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,8,4,Kindred Hearts,0,,,-999.0,7,,,,0.0,,,,,,,,119.0,
Parx Racing,2024-09-10,8,5,Jezebel Jade,0,,,-999.0,7,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,8,6,Seeyouatthehop,0,,,-999.0,7,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-10,8,7,Dakota Springs,0,,,-999.0,7,,,,0.0,,,,,,,,119.0,
Parx Racing,2024-09-10,9,1,Regaled,0,,,-999.0,6,,,,0.0,,,,,,,,119.0,
Parx Racing,2024-09-10,9,2,Majestic Creed,0,,,-999.0,6,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,9,3,Gold Medal Anna,0,,,-999.0,6,,,,0.0,,,,,,,,115.0,
Parx Racing,2024-09-10,9,4,Dancing On My Own,0,,,-999.0,6,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-10,9,5,Mary Q,0,,,-999.0,6,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,9,6,Stassi,0,,,-999.0,6,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,10,1,Crypt,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,10,2,Gagetown,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,10,3,Power Agenda,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,10,4,Liam's Blue Moon,0,,,-999.0,10,,,,0.0,,,,,,,,115.0,
Parx Racing,2024-09-10,10,5,Sea Trident,0,,,-999.0,10,,,,0.0,,,,,,,,125.0,
Parx Racing,2024-09-10,10,6,Rejected Again,0,,,-999.0,10,,,,0.0,,,,,,,,120.0,
Parx Racing,2024-09-10,10,7,Fast Bob,0,,,-999.0,10,,,,0.0,,,,,,,,117.0,
Parx Racing,2024-09-10,10,8,Commander Carl,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,10,9,Baafeed,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
Parx Racing,2024-09-10,10,10,Sal N Louie,0,,,-999.0,10,,,,0.0,,,,,,,,122.0,
